region_id,scene_id,district,state,proposed_label,tags,model_evidence,native_input_sha256,model_run_id,priority,visible_area_m2,source_dates,source_date_seam,boundary_overlap_fraction,sampling_group,spatial_holdout_group,review_url,human_label,geometry_decision,reviewer,reviewed_at,review_status,feedback
C1035.p09,C1035,Bathinda,Punjab,unburned-looking field,brown-green; vertical-rows; diagonal-tracks,Long rows and diagonal pale tracks remain visible throughout the parcel.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,7099,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p09,,,,,pending,
C1035.p10,C1035,Bathinda,Punjab,unburned-looking field,green; fine-texture; pale-speckles,Green-toned cover occupies this short upper parcel without distinctive char or ash.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,1262,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p10,,,,,pending,
C1035.p11,C1035,Bathinda,Punjab,unburned-looking field,dark-green; continuous-cover; faint-rows,The dark surface retains a green cast and relatively continuous agricultural texture.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,2632,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p11,,,,,pending,
C1035.p12,C1035,Bathinda,Punjab,unburned-looking field,dark-green; narrow-parcel; fine-texture,A narrow strip of green cover is bounded by pale field divisions.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,1114,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p12,,,,,pending,
C1035.p13,C1035,Bathinda,Punjab,unburned-looking field,tan-olive; vertical-rows; even-tone,Regular fine rows dominate this lighter parcel.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,2232,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p13,,,,,pending,
C1035.p14,C1035,Bathinda,Punjab,unburned-looking field,tan; horizontal-rows; uniform-tone,The surface is pale and regularly textured rather than coherently char-like.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3720,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p14,,,,,pending,
C1035.p15,C1035,Bathinda,Punjab,unburned-looking field,tan-olive; fine-rows; uniform-cover,Light agricultural cover extends across the parcel without a distinct dark burn-like patch.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3323,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p15,,,,,pending,
C1035.p16,C1035,Bathinda,Punjab,uncertain field,mottled; dark-brown; pale-speckles; uneven-cover,"Darker material is concentrated toward the lower and right portions. Soil, vegetation, moisture, and residue cannot be separated reliably from possible char here.",d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,uncertain-class-review,3393,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p16,,,,,pending,
C1035.p17,C1035,Bathinda,Punjab,unburned-looking field,olive-brown; vertical-rows; alternating-strips,Strong lengthwise agricultural strips remain visible across the parcel.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,6063,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p17,,,,,pending,
C1035.p18,C1035,Bathinda,Punjab,uncertain field,dark-olive; mottled; diagonal-boundary; edge-fragment,Patchy dark cover lies above the diagonal track. The texture does not distinguish soil or residue from char.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,uncertain-class-review,6888,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p18,,,,,pending,
C1035.p19,C1035,Bathinda,Punjab,uncertain field,dark-brown; streaked; diagonal-tracks; irregular-parcel,Dark and pale streaks occupy a diagonal parcel between tracks. They are not sufficiently distinctive to establish burning.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,uncertain-class-review,4734,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p19,,,,,pending,
C1035.p20,C1035,Bathinda,Punjab,uncertain field,brown; mottled; triangular-fragment; edge-fragment,This darker field fragment has mixed tones but no clearly resolved char/ash pattern.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,uncertain-class-review,1412,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p20,,,,,pending,
C1035.p21,C1035,Bathinda,Punjab,unburned-looking field,tan-olive; smooth-cover; diagonal-boundary; edge-fragment,A comparatively even pale surface contrasts with the darker adjoining parcels.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,2724,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p21,,,,,pending,
C1035.p22,C1035,Bathinda,Punjab,unburned-looking field,olive; faint-grid; horizontal-bands,The field has regular muted bands without coherent char-like discoloration.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,4370,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p22,,,,,pending,
C1035.p23,C1035,Bathinda,Punjab,unburned-looking field,olive-brown; uniform-cover; faint-rows,Fine linear texture remains visible across this lower-left parcel.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,4432,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p23,,,,,pending,
C1035.p24,C1035,Bathinda,Punjab,unburned-looking field,muted-green; fine-rows; pale-speckles,Broadly uniform agricultural cover contains small pale marks rather than a coherent ash-like region.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,7441,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p24,,,,,pending,
C1035.p25,C1035,Bathinda,Punjab,unburned-looking field,dark-green; pale-bands; continuous-cover,Green-toned cover is crossed by light horizontal strips. Darkness alone does not indicate burning.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3431,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p25,,,,,pending,
C1035.p26,C1035,Bathinda,Punjab,unburned-looking field,dark-green; narrow-parcel; pale-patches,"Mostly green cover includes a few pale interruptions, without a resolved char-like texture.",d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,1357,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p26,,,,,pending,
C1035.p27,C1035,Bathinda,Punjab,unburned-looking field,dark-green; even-cover; pale-speckles,This small lower parcel has predominantly continuous dark green cover.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,1619,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p27,,,,,pending,
C1035.p28,C1035,Bathinda,Punjab,unburned-looking field,dark-green; horizontal-strips; pale-residue,Long pale bands cross otherwise green-toned cover. No distinctive coherent char/ash region is resolved.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,7331,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p28,,,,,pending,
C1035.p29,C1035,Bathinda,Punjab,unburned-looking field,dark-green; fine-texture; pale-markings,The parcel is largely green with scattered light surface markings.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3224,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p29,,,,,pending,
C1035.p30,C1035,Bathinda,Punjab,unburned-looking field,green; vertical-texture; tree-occlusion,"Green cover fills a narrow parcel, with a small obscured section along its lower edge.",d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,1809,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p30,,,,,pending,
C1035.p31,C1035,Bathinda,Punjab,unburned-looking field,dark-green; narrow-parcel; vertical-rows,Fine lengthwise texture persists through the dark green strip.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,1215,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p31,,,,,pending,
C1035.p32,C1035,Bathinda,Punjab,uncertain field,tan-brown; mottled; horizontal-strips; dark-patches,"Uneven dark marks interrupt a lighter field surface. Residue, soil, and vegetation remain plausible explanations without clear char/ash evidence.",d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,uncertain-class-review,3254,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p32,,,,,pending,
C1035.p33,C1035,Bathinda,Punjab,unburned-looking field,olive-tan; curved-rows; diagonal-boundary,Pale agricultural rows curve across the parcel beside the diagonal track.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,2830,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p33,,,,,pending,
C1035.p34,C1035,Bathinda,Punjab,unburned-looking field,green-brown; narrow-strip; linear-texture; edge-fragment,A narrow cultivated-looking strip lies between pale horizontal divisions.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,882,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p34,,,,,pending,
C1035.p35,C1035,Bathinda,Punjab,unburned-looking field,tan-olive; horizontal-rows; even-tone; edge-fragment,This pale field has fine parallel texture without a distinct burn-like region.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,4741,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p35,,,,,pending,
C1035.p36,C1035,Bathinda,Punjab,unburned-looking field,olive-tan; smooth-cover; edge-fragment,Relatively even cover occupies the right-edge parcel.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,1619,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p36,,,,,pending,
C1035.p37,C1035,Bathinda,Punjab,unburned-looking field,green; narrow-strip; uniform-cover,A slim green parcel lies between the larger left field and a pale row-textured parcel.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,699,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p37,,,,,pending,
C1035.p38,C1035,Bathinda,Punjab,unburned-looking field,tan; crosshatched-rows; pale-residue,Repeated light rows and darker gaps give a harvested-looking texture rather than a coherent ash surface.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3981,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p38,,,,,pending,
C1035.p39,C1035,Bathinda,Punjab,unburned-looking field,tan; parallel-windrows; curved-rows; tree-occlusion,Numerous pale rows remain distinct across the field. Trees obscure portions of the lower boundary.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,8596,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p39,,,,,pending,
C1035.p40,C1035,Bathinda,Punjab,unburned-looking field,tan-brown; curved-windrows; irregular-parcel; edge-fragment,Pale rows bend through the large irregular field beside the diagonal tree line. Darker portions follow row texture and nearby shadows.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,9241,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p40,,,,,pending,
C1035.p41,C1035,Bathinda,Punjab,unburned-looking field,tan; parallel-rows; tree-shadows; tree-occlusion,Pale rows remain visible between shadows and trees along the lower margin.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3394,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p41,,,,,pending,
C1035.p42,C1035,Bathinda,Punjab,unburned-looking field,olive-brown; fine-rows; even-cover; slanted-boundary,"A broad muted field lies below the tree-lined track, with little tonal disruption.",d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,12363,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p42,,,,,pending,
C1035.p43,C1035,Bathinda,Punjab,unburned-looking field,olive-tan; faint-rows; pale-strips; tree-border,"Regular agricultural texture covers the parcel, with minor edge occlusion near trees.",d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,7401,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p43,,,,,pending,
C1035.p44,C1035,Bathinda,Punjab,unburned-looking field,pale-tan; horizontal-bands; narrow-parcel,A light strip with repeated crosswise bands contrasts with its darker neighbor.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3000,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p44,,,,,pending,
C1035.p45,C1035,Bathinda,Punjab,unburned-looking field,brown; vertical-lines; narrow-parcel; tree-occlusion,The field has a fairly consistent brown surface with small pale marks and an obscured edge.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,2787,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p45,,,,,pending,
C1035.p46,C1035,Bathinda,Punjab,unburned-looking field,olive-tan; fine-rows; irregular-parcel; tree-border,Broadly even field texture extends to a curving wooded margin. No coherent char-like patch is apparent.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,11883,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p46,,,,,pending,
C1035.p47,C1035,Bathinda,Punjab,unburned-looking field,tan-olive; curved-rows; pale-residue,Curving light rows are visible throughout this lower-left parcel.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3306,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p47,,,,,pending,
C1035.p48,C1035,Bathinda,Punjab,unburned-looking field,brown-olive; vertical-rows; tree-occlusion,Fine rows remain visible above trees that obscure part of the lower boundary.,d96d9be83d0fc7d741ee903d2783a66c17005c095cba30c2469df5487c127629,09ed985d-df7b-4898-8fa8-535fbfd1ef01,routine-review,3353,2021-11-25,False,0,district-bathinda-06,spatial-C930,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C1035.p48,,,,,pending,
